method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,active_factor_fraction,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,cumulative_factor_ratio_through_iteration,R_factors,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,laplace_converged,laplace_mode_iterations,laplace_gradient_infinity_norm,maximum_split_half_ei_discrepancy,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,heldout_laplace_converged,heldout_laplace_mode_iterations,heldout_laplace_gradient_infinity_norm,heldout_maximum_split_half_ei_discrepancy,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
standard,11,6,15,0.9375,-0.015349331432358023,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.0072828880968948025,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
full,11,1,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,24,144,1.0,1.0,1573032,1573032,0,65536,65401.55466320699,0.9979485269654387,0.05748720816336572,True,3,1.4166445794216997e-13,0.0012438765138528887,,,,,,,,,0.11278526484531985,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
full,11,2,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,48,144,1.0,1.0,1573032,1573032,0,65536,65411.46492362171,0.9980997455386613,0.05711541697382927,True,3,2.1593837828959295e-13,0.0002336164442145166,,,,,,,,,0.006905555756808207,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
full,11,3,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,72,144,1.0,1.0,1573032,1573032,0,65536,65426.87676090646,0.9983349115128549,0.056371166836470366,True,3,5.514477763313153e-13,7.326962911860459e-05,,,,,,,,,0.0013033930746861814,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
full,11,4,10,0.625,0.13724019413569236,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,96,144,1.0,1.0,1573032,1573032,0,65536,65442.823385412914,0.9985782376924578,0.05440304218791425,True,3,4.840572387365683e-13,4.16655534719629e-05,,,,,,,,,0.0001901190597917801,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
full,11,5,4,0.25,0.4992692609206388,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,120,144,1.0,1.0,1573032,1573032,0,65536,65462.76461166842,0.9988825166575381,0.054823082871735096,True,3,3.532729664357248e-13,5.310481907423899e-05,,,,,,,,,0.0001019731322485794,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
full,11,6,0,0.0,0.021640637970482927,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,144,144,1.0,1.0,1573032,1573032,0,65536,65475.87279884878,0.999082531720715,0.05498183285817504,True,3,2.984279490192421e-13,6.212360485663613e-05,,,,,,,,,8.156638031879616e-05,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
adaptive,11,1,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,23,127,0.9583333333333334,0.8819444444444444,6096728,4523696,1573032,16384,16349.28198854283,0.9978809807460224,0.38370050163939595,True,3,1.539879335155092e-13,,65536,65398.57532700329,0.9979030659027601,0.06032700021751225,True,3,1.4166445794216997e-13,0.001618395251485348,0.1135668841278833,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
adaptive,11,2,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,45,127,0.9375,0.8819444444444444,5719925,4146893,1573032,16384,16352.964186393208,0.9981057242671636,0.39263271167874336,True,3,3.735900477863652e-13,,65536,65413.488677168236,0.9981306255671423,0.06181770795956254,True,3,2.1593837828959295e-13,0.0006661755390010978,0.006804529001841133,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
adaptive,11,3,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,67,127,0.9305555555555556,0.8819444444444444,5719955,4146923,1573032,16384,16358.170795723916,0.998423510481196,0.36256712675094604,True,3,1.829647544582258e-13,,65536,65427.05694317804,0.9983376608761297,0.05624491604976356,True,3,5.514477763313153e-13,0.0002457527982517422,0.0011219652456464786,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
adaptive,11,4,10,0.625,0.13724019413569236,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21,24,0.875,88,127,0.9166666666666666,0.8819444444444444,5359159,3786127,1573032,16384,16361.365761549972,0.9986185157196028,0.3339932099916041,True,3,4.2349457274326596e-13,,65536,65447.94442607039,0.9986563785716307,0.05436225002631545,True,3,4.840572387365683e-13,3.799385789361875e-05,0.00022513620872870773,0.00015298403863187314,0.00016236311011483327,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
adaptive,11,5,4,0.25,0.4992692609206388,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",20,24,0.8333333333333334,108,127,0.9,0.8819444444444444,5015052,3442020,1573032,16384,16364.063292902567,0.9987831599671977,0.3478212486952543,True,3,5.218603327250548e-13,,65536,65463.56762391859,0.9988947696520781,0.0553850419819355,True,3,3.532729664357248e-13,8.034979377181039e-05,7.836430572205277e-05,0.00021325788694752604,5.171208218151947e-05,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
adaptive,11,6,3,0.1875,0.5269331918988971,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 21, 22, 23]",19,24,0.7916666666666666,127,127,0.8819444444444444,0.8819444444444444,4687302,3114270,1573032,16384,16368.513626857877,0.9990547867955247,0.3214655395131558,True,3,3.790856517582597e-13,,65536,65474.16755365025,0.9990565117439308,0.057780916104093194,True,3,2.984279490192421e-13,5.165849910263883e-05,9.411194707126299e-05,0.0002831811826775773,5.972756195994738e-05,4.207573956004229e-05,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,ff7cef817520140eef7f9dd8f7a1717bdbd44cc6626adea5ff5a1327ab31ad8d,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
